soil_core,total_images,Root Length Diameter Range 1 (px),Root Length Diameter Range 2 (px),Root Length Diameter Range 3 (px),Root Length Diameter Range 4 (px),Root Length Diameter Range 5 (px)
C1216,504,0.0,13014.971639560974,8636.494726350946,376.9482681718907,13.071067811865476
C2003,504,0.0,8708.613849523095,5171.252593278106,269.50966799187813,3.414213562373095
C2609,497,0.0,9689.647470856722,7385.990975544729,287.9238815542512,10.65685424949238
C2803,507,0.0,9483.870775560086,5919.759302677154,368.9655121145938,6.414213562373095
C5608,495,0.0,9033.071785686863,6730.935059634514,295.79393923934003,12.485281374238571
C6405,489,0.0,8845.704253318716,6022.492275372395,299.79393923934,52.21320343559642
S1510,500,0.0,7336.540689670175,6145.208004124933,356.14927829866735,25.79898987322333
S1919,502,0.0,11069.607932337434,9267.427842621188,421.04877323527904,2.414213562373095
S2307,490,0.0,7584.710170504376,5141.554108468271,185.95331880577402,5.242640687119285
S2403,500,0.0,8962.554975020048,8301.11500067398,511.2447327281724,3.8284271247461903
S3117,488,0.0,9362.704253318716,7056.763486759261,395.4629867976521,20.72792206135786
S3603,496,0.0,7772.800574299998,6004.119692370365,341.66399692442883,12.071067811865474
