soil_core,total_images,Root Length Diameter Range 1 (px),Root Length Diameter Range 2 (px),Root Length Diameter Range 3 (px),Root Length Diameter Range 4 (px),Root Length Diameter Range 5 (px)
C1216,112,0.0,26132.798692519664,9193.326112068524,485.0609665440988,5.82842712474619
C2003,99,0.0,18062.495592902727,8167.0771952582445,486.50461735799473,5.414213562373095
C2609,111,0.0,21971.852157451325,8855.228565597965,542.5462479183374,5.242640687119286
C2803,112,0.0,23323.631811340794,6770.266878627978,375.7056274847714,0.0
C5608,107,0.0,22284.146529966558,6338.885060909959,380.492424049175,2.8284271247461903
C6405,108,0.0,22453.964855823535,5964.664714799426,311.82337649086287,1.4142135623730951
S1510,107,0.0,18502.588955291176,7324.239533417509,588.1025971044414,13.313708498984761
S1919,112,0.0,23151.2533111531,11163.702012600883,995.0214280248093,5.414213562373095
S2307,106,0.0,17190.02546343013,9505.534264870235,725.8010819142764,4.414213562373095
S2403,107,0.0,21993.4186079052,8584.268104117255,673.4284989122459,4.414213562373095
S3117,112,0.0,21246.664207185146,8035.332029254184,887.891485709898,3.8284271247461903
S3603,112,0.0,20569.522071561412,7305.822361262305,568.1147904132612,10.899494936611667
