Root Length Diameter Range 1 (px),Root Length Diameter Range 2 (px),Root Length Diameter Range 3 (px),Root Length Diameter Range 4 (px),Root Length Diameter Range 5 (px),folder,file
0.0,1.0,0.0,0.0,0.0,C2003,C2003_118.png
0.0,1.0,0.0,0.0,0.0,C2003,C2003_198.png
0.0,1.0,0.0,0.0,0.0,C2003,C2003_227.png
0.0,1.0,0.0,0.0,0.0,C2003,C2003_235.png
0.0,1.0,0.0,0.0,0.0,C2003,C2003_273.png
0.0,1.0,0.0,0.0,0.0,C2003,C2003_285.png
0.0,1.0,0.0,0.0,0.0,C2003,C2003_286.png
0.0,1.0,0.0,0.0,0.0,C2003,C2003_287.png
