Root Length Diameter Range 1 (px),Root Length Diameter Range 2 (px),Root Length Diameter Range 3 (px),Root Length Diameter Range 4 (px),Root Length Diameter Range 5 (px),folder,file
0.0,4.0,0.0,0.0,0.0,C2609,C2609_003.png
0.0,1.0,0.0,0.0,0.0,C2609,C2609_004.png
0.0,1.0,0.0,0.0,0.0,C2609,C2609_005.png
0.0,20.65685424949238,2.0,0.0,0.0,C2609,C2609_006.png
0.0,36.14213562373095,13.899494936611665,1.0,0.0,C2609,C2609_007.png
0.0,60.14213562373095,37.62741699796952,0.0,0.0,C2609,C2609_008.png
0.0,68.21320343559643,16.071067811865476,0.0,0.0,C2609,C2609_009.png
0.0,57.55634918610404,36.384776310850235,0.0,0.0,C2609,C2609_010.png
0.0,70.62741699796952,18.727922061357855,1.4142135623730951,0.0,C2609,C2609_011.png
0.0,92.76955262170047,49.8700576850888,0.0,0.0,C2609,C2609_012.png
0.0,97.04163056034261,30.384776310850235,4.82842712474619,0.0,C2609,C2609_013.png
0.0,108.698484809835,36.384776310850235,3.0,0.0,C2609,C2609_014.png
0.0,93.04163056034261,45.04163056034262,0.0,0.0,C2609,C2609_015.png
0.0,86.04163056034261,67.94112549695429,3.82842712474619,0.0,C2609,C2609_016.png
0.0,93.62741699796952,54.87005768508881,0.0,0.0,C2609,C2609_017.png
0.0,65.87005768508881,19.48528137423857,0.0,0.0,C2609,C2609_018.png
0.0,70.21320343559643,22.556349186104043,0.0,0.0,C2609,C2609_019.png
0.0,98.04163056034261,15.899494936611665,0.0,0.0,C2609,C2609_020.png
0.0,114.2842712474619,45.45584412271571,0.0,3.414213562373095,C2609,C2609_021.png
0.0,89.79898987322333,58.941125496954285,2.0,5.82842712474619,C2609,C2609_022.png
0.0,90.4558441227157,44.45584412271571,4.414213562373095,0.0,C2609,C2609_023.png
0.0,96.97056274847714,50.526911934581186,0.0,0.0,C2609,C2609_024.png
0.0,110.42640687119285,28.97056274847714,0.0,0.0,C2609,C2609_025.png
0.0,126.4558441227157,36.38477631085024,0.0,0.0,C2609,C2609_026.png
0.0,109.698484809835,62.35533905932738,0.0,0.0,C2609,C2609_027.png
0.0,150.8111831820431,58.2842712474619,9.242640687119284,0.0,C2609,C2609_028.png
0.0,153.91168824543144,61.35533905932738,9.82842712474619,0.0,C2609,C2609_029.png
0.0,175.8111831820431,79.84062043356596,5.414213562373095,0.0,C2609,C2609_030.png
0.0,164.08326112068522,68.01219330881976,0.0,0.0,C2609,C2609_031.png
0.0,183.3259018078045,81.42640687119285,4.414213562373095,0.0,C2609,C2609_032.png
0.0,167.84062043356596,61.35533905932738,0.0,0.0,C2609,C2609_033.png
0.0,200.39696961967,75.18376618407356,1.0,0.0,C2609,C2609_034.png
0.0,193.8111831820431,87.32590180780451,0.0,0.0,C2609,C2609_035.png
0.0,171.49747468305833,82.32590180780451,2.0,0.0,C2609,C2609_036.png
0.0,180.3259018078045,62.35533905932738,0.0,0.0,C2609,C2609_037.png
0.0,181.84062043356596,69.45584412271572,5.82842712474619,0.0,C2609,C2609_038.png
0.0,228.8111831820431,71.01219330881976,9.65685424949238,0.0,C2609,C2609_039.png
0.0,209.3259018078045,111.39696961966999,1.0,0.0,C2609,C2609_040.png
0.0,176.08326112068522,113.91168824543142,0.0,0.0,C2609,C2609_041.png
0.0,167.66904755831214,78.01219330881976,1.0,0.0,C2609,C2609_042.png
0.0,151.18376618407356,43.45584412271571,0.0,0.0,C2609,C2609_043.png
0.0,179.49747468305833,48.8700576850888,4.414213562373095,0.0,C2609,C2609_044.png
0.0,166.49747468305833,68.01219330881976,0.0,0.0,C2609,C2609_045.png
0.0,206.9827560572969,72.42640687119285,0.0,0.0,C2609,C2609_046.png
0.0,172.42640687119285,114.63961030678928,1.4142135623730951,0.0,C2609,C2609_047.png
0.0,200.88225099390857,153.16652224137047,3.0,0.0,C2609,C2609_048.png
0.0,252.75230867899737,109.39696961966999,0.0,0.0,C2609,C2609_049.png
0.0,211.8111831820431,113.15432893255071,1.0,0.0,C2609,C2609_050.png
0.0,183.98275605729688,75.42640687119285,5.414213562373095,0.0,C2609,C2609_051.png
0.0,170.74011537017762,70.01219330881976,6.242640687119285,0.0,C2609,C2609_052.png
0.0,173.49747468305833,85.01219330881976,0.0,0.0,C2609,C2609_053.png
0.0,164.66904755831214,136.4386001800126,0.0,0.0,C2609,C2609_054.png
0.0,183.9116882454314,102.29646455628166,6.414213562373095,0.0,C2609,C2609_055.png
0.0,144.94112549695427,127.61017305526642,3.82842712474619,0.0,C2609,C2609_056.png
0.0,114.2842712474619,91.49747468305833,0.0,0.0,C2609,C2609_057.png
0.0,140.94112549695427,68.42640687119285,0.0,0.0,C2609,C2609_058.png
0.0,134.94112549695427,62.76955262170047,0.0,0.0,C2609,C2609_059.png
0.0,148.66904755831214,75.84062043356595,1.0,0.0,C2609,C2609_060.png
0.0,147.35533905932738,64.35533905932738,3.414213562373095,0.0,C2609,C2609_061.png
0.0,145.76955262170048,72.91168824543142,5.414213562373095,0.0,C2609,C2609_062.png
0.0,155.18376618407356,84.9827560572969,0.0,0.0,C2609,C2609_063.png
0.0,132.2842712474619,88.74011537017762,0.0,0.0,C2609,C2609_064.png
0.0,144.01219330881975,86.91168824543142,0.0,0.0,C2609,C2609_065.png
0.0,196.0538238691624,44.2842712474619,0.0,0.0,C2609,C2609_066.png
0.0,148.01219330881975,66.18376618407356,5.0,0.0,C2609,C2609_067.png
0.0,135.1126983722081,92.5685424949238,0.0,0.0,C2609,C2609_068.png
0.0,146.01219330881975,66.35533905932738,0.0,0.0,C2609,C2609_069.png
0.0,161.59797974644667,68.25483399593904,2.0,0.0,C2609,C2609_070.png
0.0,137.8700576850888,68.59797974644667,2.0,0.0,C2609,C2609_071.png
0.0,167.25483399593904,26.213203435596427,0.0,0.0,C2609,C2609_072.png
0.0,140.94112549695427,44.941125496954285,8.65685424949238,0.0,C2609,C2609_073.png
0.0,142.42640687119285,62.59797974644666,0.0,0.0,C2609,C2609_074.png
0.0,112.52691193458118,85.32590180780451,0.0,0.0,C2609,C2609_075.png
0.0,111.21320343559643,84.01219330881976,0.0,0.0,C2609,C2609_076.png
0.0,117.87005768508881,74.94112549695429,0.0,0.0,C2609,C2609_077.png
0.0,147.84062043356593,69.698484809835,3.0,0.0,C2609,C2609_078.png
0.0,146.35533905932738,54.97056274847714,0.0,0.0,C2609,C2609_079.png
0.0,127.52691193458118,70.87005768508881,0.0,0.0,C2609,C2609_080.png
0.0,129.94112549695427,81.25483399593904,0.0,0.0,C2609,C2609_081.png
0.0,140.01219330881975,61.94112549695428,0.0,0.0,C2609,C2609_082.png
0.0,94.62741699796952,38.21320343559643,0.0,0.0,C2609,C2609_083.png
0.0,122.18376618407356,24.97056274847714,2.414213562373095,0.0,C2609,C2609_084.png
0.0,111.35533905932738,36.04163056034262,0.0,0.0,C2609,C2609_085.png
0.0,94.55634918610404,75.84062043356595,0.0,0.0,C2609,C2609_086.png
0.0,94.62741699796952,59.18376618407357,2.414213562373095,0.0,C2609,C2609_087.png
0.0,93.4558441227157,30.79898987322333,0.0,0.0,C2609,C2609_088.png
0.0,99.35533905932738,67.59797974644667,0.0,0.0,C2609,C2609_089.png
0.0,94.4558441227157,77.42640687119285,0.0,0.0,C2609,C2609_090.png
0.0,94.62741699796952,49.8700576850888,0.0,0.0,C2609,C2609_091.png
0.0,106.62741699796952,47.2842712474619,0.0,0.0,C2609,C2609_092.png
0.0,88.21320343559643,46.798989873223334,0.0,0.0,C2609,C2609_093.png
0.0,87.21320343559643,19.727922061357855,1.0,0.0,C2609,C2609_094.png
0.0,56.45584412271571,13.48528137423857,2.0,0.0,C2609,C2609_095.png
0.0,90.62741699796952,33.97056274847714,0.0,0.0,C2609,C2609_096.png
0.0,79.21320343559643,23.72792206135786,0.0,0.0,C2609,C2609_097.png
0.0,92.21320343559643,37.38477631085024,2.414213562373095,0.0,C2609,C2609_098.png
0.0,84.38477631085024,20.727922061357855,3.0,0.0,C2609,C2609_099.png
0.0,60.97056274847714,10.65685424949238,0.0,0.0,C2609,C2609_100.png
0.0,66.21320343559643,21.727922061357855,0.0,0.0,C2609,C2609_101.png
0.0,79.04163056034261,34.04163056034262,0.0,0.0,C2609,C2609_102.png
0.0,46.72792206135786,20.14213562373095,2.0,0.0,C2609,C2609_103.png
0.0,29.48528137423857,7.65685424949238,0.0,0.0,C2609,C2609_104.png
0.0,15.82842712474619,4.82842712474619,0.0,0.0,C2609,C2609_105.png
0.0,9.414213562373096,7.0710678118654755,0.0,0.0,C2609,C2609_106.png
0.0,5.0,0.0,0.0,0.0,C2609,C2609_107.png
0.0,2.0,0.0,0.0,0.0,C2609,C2609_108.png
0.0,2.0,0.0,0.0,0.0,C2609,C2609_109.png
