soil_core,total_images,Root Length Diameter Range 1 (px),Root Length Diameter Range 2 (px),Root Length Diameter Range 3 (px),Root Length Diameter Range 4 (px),Root Length Diameter Range 5 (px)
C1216,177,0.0,264.698484809835,11.071067811865476,0.0,0.0
C2003,233,0.0,500.40916292848976,23.384776310850235,0.0,0.0
C2609,204,0.0,351.6690475583122,15.727922061357855,0.0,0.0
C2803,202,0.0,385.88225099390866,23.79898987322333,0.0,0.0
C5608,176,0.0,327.39696961967,17.899494936611667,0.0,0.0
C6405,86,0.0,106.38477631085024,1.4142135623730951,0.0,0.0
S1510,178,0.0,299.8111831820431,38.112698372208094,0.0,0.0
S1919,165,0.0,277.15432893255075,5.656854249492381,0.0,0.0
S2307,113,0.0,147.14213562373095,1.4142135623730951,0.0,0.0
S2403,203,0.0,432.1959594928933,21.798989873223334,0.0,0.0
S3117,200,0.0,410.3675323681472,27.041630560342618,0.0,0.0
S3603,77,0.0,99.14213562373095,0.0,0.0,0.0
