,Root Length Diameter Range 1 (px),Root Length Diameter Range 2 (px),Root Length Diameter Range 3 (px),Root Length Diameter Range 4 (px),Root Length Diameter Range 5 (px),total_images
Sum of 0<.L.<=1.000000,0.0,-0.27016307318895993,-0.22501182703412473,0.0,0.0,-0.19525496866947656
Sum of 1.0000000<.L.<=2.0000000,0.0,-0.3125131867614884,-0.32527538609031825,0.0,0.0,-0.24947259917312192
Sum of 2.0000000<.L.<=3.0000000,0.0,-0.3395573224564209,-0.463979543649185,0.0,0.0,-0.2971886012493854
Sum of 3.0000000<.L.<=4.0000000,0.0,-0.6152427338393228,-0.5863741816489735,0.0,0.0,-0.602310980208556
Sum of .L.>4.0000000,0.0,-0.2433396212255705,-0.22275696792211275,0.0,0.0,-0.254483981394686
Sum of .L.>0.0000000,0.0,-0.30081769945131687,-0.27088683760666027,0.0,0.0,-0.225036395147746
