,Root Length Diameter Range 1 (px),Root Length Diameter Range 2 (px),Root Length Diameter Range 3 (px),Root Length Diameter Range 4 (px),Root Length Diameter Range 5 (px),total_images
Sum of 0<.L.<=1.000000,0.0,0.5347072255771647,0.6699928387166164,0.27618245858575363,-0.15699336142588227,-0.18049298684918258
Sum of 1.0000000<.L.<=2.0000000,0.0,0.48185793532139487,0.5262250967062817,0.5063383173026197,-0.48111298695536764,-0.16856562131397992
Sum of 2.0000000<.L.<=3.0000000,0.0,0.45374093204137145,0.19074923489772952,0.40007217918715066,-0.14902639824312755,0.3440418778949772
Sum of 3.0000000<.L.<=4.0000000,0.0,0.3813850735093131,-0.009160444737594163,0.1352051163183216,0.15534032633885317,0.33813529120166913
Sum of .L.>4.0000000,0.0,0.08506288272615439,-0.01272254440838051,-0.24308317780825445,0.08163969950981287,0.015039211031913857
Sum of .L.>0.0000000,0.0,0.5556760626799143,0.6618442092339722,0.3384596418183197,-0.2209960152537744,-0.16222316023912295
