,Root Length Diameter Range 1 (px),Root Length Diameter Range 2 (px),Root Length Diameter Range 3 (px),Root Length Diameter Range 4 (px),Root Length Diameter Range 5 (px),total_images
Sum of 0<.L.<=1.000000,0.0,0.497459744810872,0.0,0.0,0.0,0.28533588443820007
Sum of 1.0000000<.L.<=2.0000000,0.0,-0.01440079244165815,0.0,0.0,0.0,-0.24326562634355087
Sum of 2.0000000<.L.<=3.0000000,0.0,-0.08216863073768571,0.0,0.0,0.0,-0.23303549028402407
Sum of 3.0000000<.L.<=4.0000000,0.0,0.35159041658036516,0.0,0.0,0.0,0.3144744559830981
Sum of .L.>4.0000000,0.0,0.42222913481930024,0.0,0.0,0.0,0.4818691574480568
Sum of .L.>0.0000000,0.0,0.4136228696038044,0.0,0.0,0.0,0.18889903212153636
