Root Length Diameter Range 1 (px),Root Length Diameter Range 2 (px),Root Length Diameter Range 3 (px),Root Length Diameter Range 4 (px),Root Length Diameter Range 5 (px),folder,file
0.0,41.14213562373095,61.87005768508881,0.0,0.0,S1919,S1919_000.png
0.0,29.071067811865476,1.4142135623730951,0.0,0.0,S1919,S1919_001.png
0.0,49.72792206135786,5.656854249492381,0.0,0.0,S1919,S1919_002.png
0.0,30.65685424949238,2.8284271247461903,0.0,0.0,S1919,S1919_003.png
0.0,48.31370849898476,1.4142135623730951,0.0,0.0,S1919,S1919_004.png
0.0,85.52691193458118,8.071067811865476,2.0,0.0,S1919,S1919_005.png
0.0,80.698484809835,3.82842712474619,0.0,0.0,S1919,S1919_006.png
0.0,61.21320343559643,17.485281374238568,0.0,0.0,S1919,S1919_007.png
0.0,55.62741699796952,28.14213562373095,0.0,0.0,S1919,S1919_008.png
0.0,58.04163056034261,2.0,0.0,0.0,S1919,S1919_009.png
0.0,64.11269837220809,10.65685424949238,0.0,0.0,S1919,S1919_010.png
0.0,69.94112549695429,2.8284271247461903,0.0,0.0,S1919,S1919_011.png
0.0,33.48528137423857,19.72792206135786,0.0,0.0,S1919,S1919_012.png
0.0,21.242640687119284,0.0,0.0,0.0,S1919,S1919_013.png
0.0,26.65685424949238,2.0,0.0,0.0,S1919,S1919_014.png
0.0,22.82842712474619,1.4142135623730951,0.0,0.0,S1919,S1919_015.png
0.0,45.14213562373095,15.313708498984761,0.0,0.0,S1919,S1919_016.png
0.0,74.2842712474619,8.242640687119284,0.0,0.0,S1919,S1919_017.png
0.0,64.698484809835,15.65685424949238,0.0,0.0,S1919,S1919_018.png
0.0,54.97056274847714,5.82842712474619,0.0,0.0,S1919,S1919_019.png
0.0,51.45584412271571,1.4142135623730951,0.0,0.0,S1919,S1919_020.png
0.0,57.76955262170047,0.0,0.0,0.0,S1919,S1919_021.png
0.0,84.18376618407356,7.242640687119285,0.0,0.0,S1919,S1919_022.png
0.0,72.698484809835,0.0,0.0,0.0,S1919,S1919_023.png
0.0,32.89949493661167,16.31370849898476,0.0,0.0,S1919,S1919_024.png
0.0,18.242640687119284,0.0,0.0,0.0,S1919,S1919_025.png
0.0,25.071067811865476,1.4142135623730951,0.0,0.0,S1919,S1919_026.png
0.0,13.414213562373096,10.65685424949238,0.0,0.0,S1919,S1919_027.png
0.0,50.21320343559643,3.82842712474619,0.0,0.0,S1919,S1919_028.png
0.0,41.55634918610404,21.14213562373095,0.0,0.0,S1919,S1919_029.png
0.0,80.32590180780453,39.2842712474619,3.82842712474619,0.0,S1919,S1919_030.png
0.0,64.62741699796952,22.970562748477143,0.0,0.0,S1919,S1919_031.png
0.0,62.04163056034262,18.48528137423857,0.0,0.0,S1919,S1919_032.png
0.0,72.94112549695429,7.82842712474619,0.0,0.0,S1919,S1919_033.png
0.0,85.25483399593904,21.970562748477143,0.0,0.0,S1919,S1919_034.png
0.0,60.04163056034262,14.485281374238573,0.0,0.0,S1919,S1919_035.png
0.0,43.384776310850235,13.82842712474619,0.0,0.0,S1919,S1919_036.png
