,Root Length Diameter Range 1 (px),Root Length Diameter Range 2 (px),Root Length Diameter Range 3 (px),Root Length Diameter Range 4 (px),Root Length Diameter Range 5 (px),total_images
Sum of 0<.L.<=1.000000,0.0,-0.9834079444395221,-0.41076962536549355,0.0,0.0,-0.9999999063408206
Sum of 1.0000000<.L.<=2.0000000,0.0,-0.9993796900315355,-0.5979492851316061,0.0,0.0,-0.9765026535761379
Sum of 2.0000000<.L.<=3.0000000,0.0,-0.8646888782213791,-0.9052558763062618,0.0,0.0,-0.7595009337700852
Sum of 3.0000000<.L.<=4.0000000,0.0,-0.9997702965189679,-0.5868395765143265,0.0,0.0,-0.979381545258298
Sum of .L.>4.0000000,0.0,-0.9966302818548562,-0.5,0.0,0.0,-0.9950173404061626
Sum of .L.>0.0000000,0.0,-0.9924610130066007,-0.46430190064068144,0.0,0.0,-0.9982531932552905
